timestamp,lidars_0,lidars_1,lidars_2,lidars_3,lidars_4,lidars_5,lidars_6,lidars_7,coords,wheels_0,wheels_1
2026-08-06 12:00:11.202948,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-06 12:00:11.257767,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-06 12:00:11.301839,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-06 12:00:11.316551,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-06 12:00:11.329146,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-06 12:00:11.342172,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-06 12:00:11.399438,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,0.0,0.0
2026-08-06 12:00:11.407919,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,0.0,0.0
2026-08-06 12:00:11.437237,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.446124,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.458425,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.473523,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.484329,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.500564,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.522408,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.539141,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.558001,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.575020,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.591524,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.606715,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.620601,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.636646,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.652306,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.672487,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.690509,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.704859,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.724540,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.743593,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.757257,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.775183,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.790075,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.805207,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.823478,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.839954,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.856282,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.872844,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.889325,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.906212,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.922842,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.938973,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.956202,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.973003,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:11.989403,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.006533,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.024185,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.038915,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.056015,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.064195,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.074418,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.090412,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.106288,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.121610,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.139864,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.155910,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.172371,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.189018,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.206115,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.221366,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.239337,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.257325,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.272787,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.293118,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.306688,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.323092,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.338643,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.354086,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.374534,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.390189,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.407465,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,-10
2026-08-06 12:00:12.449155,0.1,0.1,0.1,0.1,0.07683673758025222,0.1,0.1,0.1,False,0.0,0.0
2026-08-06 12:00:12.475559,0.1,0.1,0.1,0.1,0.07683673758025222,0.1,0.1,0.1,False,0.0,0.0
2026-08-06 12:00:12.510435,0.1,0.1,0.1,0.1,0.07678041549510603,0.1,0.1,0.1,False,0.0,0.0
2026-08-06 12:00:12.522326,0.1,0.1,0.1,0.1,0.07678041549510603,0.1,0.1,0.1,False,0.0,0.0
2026-08-06 12:00:12.561351,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,0.0,0.0
2026-08-06 12:00:12.571788,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,0.0,0.0
2026-08-06 12:00:12.594139,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.606976,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.624813,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.641073,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.659097,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.666802,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.682168,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.703868,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.725622,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.744703,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.756524,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.772193,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.790328,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.805584,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.823449,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.839494,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.856917,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.872710,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.890005,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.906288,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.922622,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
2026-08-06 12:00:12.938861,0.1,0.1,0.1,0.1,0.07667665769480496,0.1,0.1,0.1,False,-10,10
