timestamp,lidars_0,lidars_1,lidars_2,lidars_3,lidars_4,lidars_5,lidars_6,lidars_7,coords,wheels_0,wheels_1
2026-08-06 11:35:11.149824,,,,,,,,,,0.0,0.0
2026-08-06 11:35:11.172180,,,,,,,,,,0.0,0.0
2026-08-06 11:35:11.187131,,,,,,,,,,0.0,0.0
2026-08-06 11:35:11.201305,,,,,,,,,,0.0,0.0
2026-08-06 11:35:11.216334,,,,,,,,,,0.0,0.0
2026-08-06 11:35:11.234132,,,,,,,,,,0.0,0.0
2026-08-06 11:35:11.248819,,,,,,,,,,0.0,0.0
2026-08-06 11:35:11.266558,,,,,,,,,,0.0,0.0
2026-08-06 11:35:11.282598,,,,,,,,,,0.0,0.0
2026-08-06 11:35:11.300545,,,,,,,,,,0.0,0.0
2026-08-06 11:35:11.307915,,,,,,,,,,0.0,0.0
2026-08-06 11:35:11.318433,,,,,,,,,,0.0,0.0
2026-08-06 11:35:11.335034,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.250376,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.282462,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.299627,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.315797,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.323847,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.331824,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.347808,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.364560,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.370704,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.384508,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.399723,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.414973,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.429316,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.446988,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.468019,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.482263,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.498842,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.516541,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.533920,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.550584,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.566980,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.581271,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.597921,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.613730,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.629946,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.648700,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.658553,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.680228,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.687168,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.700955,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.717110,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.732782,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.749476,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.765419,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.771268,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.783841,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.799756,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.813856,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.829011,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.847614,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.862512,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.880340,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.895730,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.915314,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.932789,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.949775,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.964287,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.980007,,,,,,,,,,0.0,0.0
2026-08-06 11:35:17.997755,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.017867,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.033583,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.050229,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.064705,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.079933,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.095737,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.116583,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.132210,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.148790,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.165228,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.175510,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.182992,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.200906,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.217476,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.229004,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.249743,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.259826,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.278580,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.298464,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.314997,,,,,,,,,,0.0,0.0
2026-08-06 11:35:18.328329,,,,,,,,,,0.0,0.0
