timestamp,lidars_0,lidars_1,lidars_2,lidars_3,lidars_4,lidars_5,lidars_6,lidars_7,coords,wheels_0,wheels_1
2026-08-24 10:46:12.443406,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-24 10:46:12.488839,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-24 10:46:12.515869,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-24 10:46:12.539102,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-24 10:46:12.554542,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-24 10:46:12.568321,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-24 10:46:12.584122,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,,0.0,0.0
2026-08-24 10:46:12.641048,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,0.0,0.0
2026-08-24 10:46:12.670875,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.696328,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.713288,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.727485,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.743227,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.759190,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.772574,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.789056,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.803146,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.819500,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.836180,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.848230,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.865378,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.882101,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.899507,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.913108,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.929109,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.946496,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.962455,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.974734,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:12.991838,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.007178,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.023045,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.040104,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.056682,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.069696,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.087375,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.102503,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.118358,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.134730,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.150363,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.166194,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.182134,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.198241,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.214050,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.229949,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.245709,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.261774,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.276779,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.290671,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.308813,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.322345,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.340430,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.354797,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.371771,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.386037,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.399843,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.417622,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.431425,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.449818,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.464600,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.481305,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.496751,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.512158,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.529008,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.543786,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.559545,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.574642,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.591380,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.607268,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.622849,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.640049,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.653894,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.669827,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.685370,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.701748,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.716408,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.734036,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.749328,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.764074,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.779499,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.795265,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.811879,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.827937,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
2026-08-24 10:46:13.842321,0.1,0.1,0.079,0.1,0.1,0.1,0.1,0.1,False,10,10
